timestamp,sleep_event
2025-05-14 23:25:56,MOVEMENT
2025-05-14 23:25:56,SOUND
2025-05-14 23:26:03,MOVEMENT
2025-05-14 23:26:30,MOVEMENT
2025-05-14 23:26:40,MOVEMENT
2025-05-14 23:26:49,SOUND
2025-05-14 23:27:44,MOVEMENT
2025-05-14 23:29:28,MOVEMENT
2025-05-14 23:29:48,MOVEMENT
2025-05-14 23:29:51,MOVEMENT
2025-05-14 23:30:10,SOUND
2025-05-14 23:30:31,MOVEMENT
2025-05-14 23:30:44,MOVEMENT
2025-05-14 23:31:49,MOVEMENT
2025-05-14 23:32:37,MOVEMENT
2025-05-14 23:33:24,MOVEMENT
2025-05-14 23:33:30,SOUND
2025-05-14 23:33:54,MOVEMENT
2025-05-14 23:34:02,MOVEMENT
2025-05-14 23:34:10,MOVEMENT
2025-05-14 23:34:23,SOUND
2025-05-14 23:34:27,LIGHT
2025-05-14 23:36:38,MOVEMENT
2025-05-14 23:43:15,MOVEMENT
2025-05-14 23:48:37,MOVEMENT
2025-05-14 23:51:28,MOVEMENT
2025-05-15 00:07:07,MOVEMENT
2025-05-15 00:24:40,MOVEMENT
2025-05-15 00:26:49,MOVEMENT
2025-05-15 00:27:17,MOVEMENT
2025-05-15 00:46:21,MOVEMENT
2025-05-15 00:53:57,MOVEMENT
2025-05-15 00:55:29,MOVEMENT
2025-05-15 01:15:52,MOVEMENT
2025-05-15 01:25:55,MOVEMENT
2025-05-15 02:53:45,MOVEMENT
2025-05-15 03:07:49,MOVEMENT
2025-05-15 03:10:07,MOVEMENT
2025-05-15 10:57:24,SOUND
2025-05-15 10:57:40,MOVEMENT
2025-05-15 10:57:44,MOVEMENT
2025-05-15 10:58:53,LIGHT
2025-05-15 10:59:01,LIGHT
2025-05-15 10:59:03,MOVEMENT
2025-05-15 11:00:11,LIGHT
2025-05-15 11:00:35,MOVEMENT
2025-05-15 11:01:29,MOVEMENT
2025-05-15 11:01:35,MOVEMENT
2025-05-15 11:01:45,MOVEMENT
2025-05-15 11:03:34,MOVEMENT
2025-05-15 11:03:44,SOUND
2025-05-15 11:03:52,MOVEMENT
2025-05-15 11:03:57,MOVEMENT
2025-05-15 11:05:13,MOVEMENT
2025-05-15 11:05:57,MOVEMENT
2025-05-15 11:06:08,MOVEMENT
2025-05-15 11:06:31,MOVEMENT
2025-05-15 11:07:21,MOVEMENT
2025-05-15 11:08:01,MOVEMENT
2025-05-15 11:08:43,MOVEMENT
2025-05-15 11:09:47,MOVEMENT
2025-05-15 11:10:04,MOVEMENT
2025-05-15 11:10:19,MOVEMENT
2025-05-15 11:11:11,MOVEMENT
2025-05-15 11:11:21,MOVEMENT
2025-05-15 11:11:39,MOVEMENT
2025-05-15 11:12:30,MOVEMENT
2025-05-15 11:12:51,MOVEMENT
2025-05-15 11:13:07,MOVEMENT
2025-05-15 11:13:25,MOVEMENT
2025-05-15 11:13:30,MOVEMENT
2025-05-15 11:13:41,MOVEMENT
2025-05-15 11:13:55,MOVEMENT
2025-05-15 11:14:13,MOVEMENT
2025-05-15 11:14:24,MOVEMENT
2025-05-15 11:14:29,MOVEMENT
2025-05-15 11:14:35,MOVEMENT
2025-05-15 11:14:56,MOVEMENT
2025-05-15 11:15:21,MOVEMENT
2025-05-15 11:15:36,MOVEMENT
2025-05-15 11:17:16,MOVEMENT
2025-05-15 11:17:23,MOVEMENT
2025-05-15 11:17:38,MOVEMENT
2025-05-15 11:17:57,MOVEMENT
2025-05-15 11:19:26,MOVEMENT
2025-05-15 11:19:35,MOVEMENT
2025-05-15 11:20:04,MOVEMENT
2025-05-15 11:20:08,MOVEMENT
2025-05-15 11:20:48,MOVEMENT
2025-05-15 11:21:36,MOVEMENT
2025-05-15 11:22:05,SOUND
2025-05-15 11:22:33,MOVEMENT
2025-05-15 11:23:41,MOVEMENT
2025-05-15 11:24:20,MOVEMENT
2025-05-15 11:24:39,MOVEMENT
2025-05-15 11:25:01,MOVEMENT
2025-05-15 11:26:24,MOVEMENT
2025-05-15 11:27:13,MOVEMENT
2025-05-15 11:27:53,MOVEMENT
2025-05-15 11:28:03,MOVEMENT
2025-05-15 11:28:55,MOVEMENT
2025-05-15 11:29:30,MOVEMENT
2025-05-15 11:30:02,MOVEMENT
2025-05-15 11:30:14,LIGHT
2025-05-15 11:30:23,MOVEMENT
2025-05-15 11:30:27,LIGHT
2025-05-15 11:30:31,MOVEMENT
2025-05-15 11:30:33,SOUND
2025-05-15 11:30:38,MOVEMENT
