timestamp,temperature,humidity,heat_index,light,sound
2025-05-09 22:11:48,75.02,78.0,75.89,0,439
2025-05-09 22:11:49,75.02,78.0,75.89,0,441
2025-05-09 22:11:51,75.02,78.0,75.89,0,437
2025-05-09 22:11:53,75.02,76.0,75.79,0,438
2025-05-09 22:11:55,75.02,76.0,75.79,0,436
2025-05-09 22:11:57,75.38,76.0,76.19,0,442
2025-05-09 22:11:59,75.02,76.0,75.79,0,438
2025-05-09 22:12:02,74.48,76.0,75.2,0,442
2025-05-09 22:12:04,74.48,76.0,75.2,0,437
2025-05-09 22:12:06,74.84,77.0,75.64,0,439
2025-05-09 22:12:07,74.84,77.0,75.64,0,440
2025-05-09 22:12:08,75.38,77.0,76.24,0,437
2025-05-09 22:12:10,75.38,77.0,76.24,0,443
2025-05-09 22:12:11,75.02,76.0,75.79,0,437
2025-05-09 22:12:13,75.02,76.0,75.79,0,440
2025-05-09 22:12:15,75.38,76.0,76.19,0,434
2025-05-09 22:12:17,75.38,76.0,76.19,0,437
2025-05-09 22:12:19,74.66,75.0,75.35,0,435
2025-05-09 22:12:22,75.2,75.0,75.94,0,438
2025-05-09 22:12:24,75.38,76.0,76.19,0,437
2025-05-09 22:12:26,75.2,76.0,75.99,0,436
2025-05-09 22:12:28,75.2,76.0,75.99,0,435
2025-05-09 22:12:30,75.56,76.0,76.39,0,433
2025-05-09 22:12:31,75.56,75.0,76.34,0,438
2025-05-09 22:12:33,75.56,75.0,76.34,0,439
2025-05-09 22:12:34,75.56,76.0,76.39,0,433
2025-05-09 22:12:36,75.56,76.0,76.39,0,437
2025-05-09 22:12:38,75.2,75.0,75.94,0,435
2025-05-09 22:12:40,75.2,75.0,75.94,0,440
2025-05-09 22:12:42,75.2,75.0,75.94,0,439
2025-05-09 22:12:43,75.38,76.0,76.19,0,435
2025-05-09 22:12:45,75.38,76.0,76.19,0,437
2025-05-09 22:12:48,75.74,75.0,76.54,0,436
2025-05-09 22:12:49,75.2,75.0,75.94,0,435
2025-05-09 22:12:50,75.2,75.0,75.94,0,438
2025-05-09 22:12:51,74.66,75.0,75.35,0,435
2025-05-09 22:12:54,74.66,75.0,75.35,0,442
