timestamp,temperature,humidity,heat_index,light,sound
2025-05-20 23:15:44,71.42,85.0,72.26,0,1083
2025-05-20 23:30:46,72.86,81.0,73.65,0,904
2025-05-20 23:45:46,72.68,80.0,73.41,0,750
2025-05-21 00:00:47,73.04,80.0,73.8,0,625
2025-05-21 00:15:49,72.86,79.0,73.56,0,534
2025-05-21 00:30:50,73.04,78.0,73.71,0,469
2025-05-21 00:45:50,72.86,78.0,73.51,0,414
2025-05-21 01:00:57,72.68,77.0,73.27,0,375
2025-05-21 01:15:59,72.68,76.0,73.22,0,386
2025-05-21 01:30:59,72.68,76.0,73.22,0,417
2025-05-21 01:46:00,72.86,75.0,73.37,0,385
2025-05-21 02:01:01,72.5,75.0,72.97,0,351
2025-05-21 02:16:01,72.32,74.0,72.73,0,319
2025-05-21 02:31:02,72.14,74.0,72.53,0,295
2025-05-21 02:46:03,71.96,74.0,72.33,0,279
2025-05-21 03:01:03,71.78,74.0,72.14,0,262
2025-05-21 03:16:03,71.6,74.0,71.94,0,339
2025-05-21 03:31:04,71.6,74.0,71.94,0,332
2025-05-21 03:46:04,71.42,74.0,71.74,0,312
2025-05-21 04:01:05,71.24,75.0,71.59,0,289
2025-05-21 04:16:05,71.06,75.0,71.39,0,273
2025-05-21 04:31:06,71.06,76.0,71.44,0,258
2025-05-21 04:46:06,70.88,76.0,71.24,0,244
2025-05-21 05:01:06,70.7,77.0,71.09,0,242
2025-05-21 05:16:07,70.52,77.0,70.89,0,234
2025-05-21 05:31:07,70.52,78.0,70.94,0,227
2025-05-21 05:46:07,70.52,78.0,70.94,0,225
2025-05-21 06:01:07,70.16,78.0,70.54,0,224
2025-05-21 06:16:08,70.16,78.0,70.54,0,223
2025-05-21 06:31:08,70.16,78.0,70.54,0,224
2025-05-21 06:46:08,70.16,78.0,70.54,0,225
2025-05-21 07:01:08,70.16,78.0,70.54,0,223
2025-05-21 07:16:08,69.8,78.0,70.15,0,221
2025-05-21 07:31:09,69.8,78.0,70.15,0,217
2025-05-21 07:46:09,70.16,79.0,70.59,0,226
2025-05-21 08:01:10,69.98,79.0,70.39,0,211
2025-05-21 08:16:10,70.16,80.0,70.64,0,222
2025-05-21 08:31:11,69.98,80.0,70.44,0,321
2025-05-21 08:46:11,70.16,81.0,70.68,0,351
2025-05-21 14:17:57,73.58,74.0,74.12,44,392
