timestamp,sleep_event
2025-05-24 22:19:15,SOUND
2025-05-24 22:19:25,SOUND
2025-05-24 22:19:46,SOUND
2025-05-24 22:19:52,SOUND
2025-05-24 22:20:00,SOUND
2025-05-24 22:20:14,SOUND
2025-05-24 22:20:18,SOUND
2025-05-24 22:20:25,SOUND
2025-05-24 22:20:35,SOUND
2025-05-24 22:20:40,SOUND
2025-05-24 22:20:48,SOUND
2025-05-24 22:21:23,SOUND
2025-05-24 22:21:36,SOUND
2025-05-24 22:21:52,SOUND
2025-05-24 22:22:07,SOUND
2025-05-24 22:22:15,SOUND
2025-05-24 22:22:19,SOUND
2025-05-24 22:22:31,SOUND
2025-05-24 22:22:38,SOUND
2025-05-24 22:22:46,SOUND
2025-05-24 22:22:52,SOUND
2025-05-24 22:22:56,SOUND
2025-05-24 22:23:00,SOUND
2025-05-24 22:23:04,SOUND
2025-05-24 22:23:09,SOUND
2025-05-24 22:23:16,SOUND
2025-05-24 22:23:24,SOUND
2025-05-24 22:23:30,SOUND
2025-05-24 22:23:45,SOUND
2025-05-24 22:23:58,SOUND
2025-05-24 22:24:10,SOUND
2025-05-24 22:24:15,SOUND
2025-05-24 22:24:21,SOUND
2025-05-24 22:24:40,SOUND
2025-05-24 22:24:45,SOUND
2025-05-24 22:25:23,SOUND
2025-05-24 22:25:43,SOUND
2025-05-24 22:26:12,SOUND
2025-05-24 22:26:22,SOUND
2025-05-24 22:26:28,SOUND
2025-05-24 22:27:36,SOUND
2025-05-24 22:27:54,SOUND
2025-05-24 22:27:58,SOUND
2025-05-24 22:28:03,SOUND
2025-05-24 22:28:29,SOUND
2025-05-24 22:28:44,SOUND
2025-05-24 22:28:52,SOUND
2025-05-24 22:29:05,SOUND
2025-05-24 22:29:31,SOUND
2025-05-24 22:29:49,SOUND
2025-05-24 22:30:01,SOUND
2025-05-24 22:30:07,SOUND
2025-05-24 22:30:15,SOUND
2025-05-24 22:30:22,SOUND
2025-05-24 22:30:53,SOUND
2025-05-24 22:30:58,SOUND
2025-05-24 22:31:06,SOUND
2025-05-24 22:31:11,SOUND
2025-05-24 22:31:15,SOUND
2025-05-24 22:31:19,SOUND
2025-05-24 22:31:26,SOUND
2025-05-24 22:31:34,SOUND
2025-05-24 22:31:45,SOUND
2025-05-24 22:31:57,SOUND
2025-05-24 22:32:11,SOUND
2025-05-24 22:32:19,SOUND
2025-05-24 22:32:44,SOUND
2025-05-24 22:32:49,SOUND
2025-05-24 22:32:59,SOUND
2025-05-24 22:33:06,SOUND
2025-05-24 22:33:11,SOUND
2025-05-24 22:33:39,SOUND
2025-05-24 22:33:44,SOUND
2025-05-24 22:33:54,SOUND
2025-05-24 22:34:04,SOUND
2025-05-24 22:34:13,SOUND
2025-05-24 22:34:21,SOUND
2025-05-24 22:34:27,SOUND
2025-05-24 22:34:36,SOUND
2025-05-24 22:34:41,SOUND
2025-05-24 22:35:07,SOUND
2025-05-24 22:35:15,SOUND
2025-05-24 22:35:25,SOUND
2025-05-24 22:35:29,SOUND
2025-05-24 22:35:33,SOUND
2025-05-24 22:35:39,SOUND
2025-05-24 22:35:44,SOUND
2025-05-24 22:35:51,SOUND
2025-05-24 22:35:58,SOUND
2025-05-24 22:36:06,SOUND
2025-05-24 22:36:11,SOUND
2025-05-24 22:36:59,SOUND
2025-05-24 22:37:12,SOUND
2025-05-24 22:37:21,SOUND
2025-05-24 22:37:36,SOUND
2025-05-24 22:37:44,SOUND
2025-05-24 22:37:51,SOUND
2025-05-24 22:38:11,SOUND
2025-05-24 22:38:20,SOUND
2025-05-24 22:38:25,SOUND
2025-05-24 22:38:29,SOUND
2025-05-24 22:38:49,SOUND
2025-05-24 22:39:03,SOUND
2025-05-24 22:39:10,SOUND
2025-05-24 22:39:20,SOUND
2025-05-24 22:39:46,SOUND
2025-05-24 22:39:52,SOUND
2025-05-24 22:40:04,SOUND
2025-05-24 22:40:13,SOUND
2025-05-24 22:40:40,SOUND
2025-05-24 22:40:45,SOUND
2025-05-24 22:41:06,SOUND
2025-05-24 22:41:32,SOUND
2025-05-24 22:41:37,SOUND
2025-05-24 22:41:44,SOUND
2025-05-24 22:41:58,SOUND
2025-05-24 22:42:04,SOUND
2025-05-24 22:42:19,SOUND
2025-05-24 22:42:47,SOUND
2025-05-24 22:43:13,SOUND
2025-05-24 22:43:17,SOUND
2025-05-24 22:43:32,SOUND
2025-05-24 22:43:43,SOUND
2025-05-24 22:43:50,SOUND
2025-05-24 22:43:54,SOUND
2025-05-24 22:44:14,SOUND
2025-05-24 22:44:29,SOUND
2025-05-24 22:44:37,SOUND
2025-05-24 22:44:42,SOUND
2025-05-24 22:44:53,SOUND
2025-05-24 22:45:43,SOUND
2025-05-24 22:45:48,SOUND
2025-05-24 22:45:59,SOUND
2025-05-24 22:46:05,SOUND
2025-05-24 22:46:30,SOUND
2025-05-24 22:46:47,SOUND
2025-05-24 22:47:09,SOUND
2025-05-24 22:47:17,SOUND
2025-05-24 22:47:25,SOUND
2025-05-24 22:47:43,SOUND
2025-05-24 22:48:00,SOUND
2025-05-24 22:48:11,SOUND
2025-05-24 22:48:16,SOUND
2025-05-24 22:48:25,SOUND
2025-05-24 22:48:32,SOUND
2025-05-24 22:48:37,SOUND
2025-05-24 22:48:41,SOUND
2025-05-24 22:48:46,SOUND
2025-05-24 22:48:58,SOUND
2025-05-24 22:49:08,SOUND
2025-05-24 22:49:18,SOUND
2025-05-24 22:49:53,SOUND
2025-05-24 22:51:46,SOUND
2025-05-24 22:53:20,SOUND
2025-05-24 22:54:29,SOUND
2025-05-24 23:28:27,SOUND
2025-05-24 23:28:31,SOUND
2025-05-24 23:36:18,SOUND
2025-05-24 23:40:51,SOUND
2025-05-24 23:41:07,SOUND
2025-05-24 23:41:13,SOUND
2025-05-25 04:02:14,SOUND
2025-05-25 09:43:05,SOUND
2025-05-25 09:44:01,SOUND
2025-05-25 09:44:11,SOUND
2025-05-25 09:44:12,LIGHT
2025-05-25 09:44:54,SOUND
