timestamp,temperature,humidity,heat_index,light,sound
2025-05-11 20:55:07,78.8,66.0,80.87,0,1109
2025-05-11 21:10:07,78.8,66.0,80.87,0,889
2025-05-11 21:25:07,78.98,65.0,81.02,0,730
2025-05-11 21:40:09,78.98,66.0,81.1,0,598
2025-05-11 21:55:09,78.98,67.0,81.17,0,512
2025-05-11 22:10:09,78.26,65.0,78.84,0,441
2025-05-11 22:25:10,77.72,66.0,78.29,0,402
2025-05-11 22:40:11,76.64,66.0,77.11,0,430
2025-05-11 22:55:11,76.1,67.0,76.56,0,378
2025-05-11 23:10:12,77.18,66.0,77.7,0,382
2025-05-11 23:25:12,76.46,66.0,76.91,0,370
2025-05-11 23:40:13,76.82,66.0,77.3,0,333
2025-05-11 23:55:15,76.82,67.0,77.35,0,298
2025-05-12 00:10:16,76.82,67.0,77.35,0,277
2025-05-12 00:25:17,76.82,68.0,77.4,0,258
2025-05-12 00:40:18,76.82,68.0,77.4,0,245
2025-05-12 00:55:19,76.64,68.0,77.2,0,235
2025-05-12 01:10:20,76.64,68.0,77.2,0,242
2025-05-12 01:25:21,76.64,69.0,77.25,0,234
2025-05-12 01:40:22,76.64,69.0,77.25,0,224
2025-05-12 01:55:23,76.28,69.0,76.85,0,223
2025-05-12 02:10:23,76.46,69.0,77.05,0,216
2025-05-12 02:25:24,76.28,69.0,76.85,0,218
2025-05-12 02:40:25,76.46,69.0,77.05,0,217
2025-05-12 02:55:26,76.1,69.0,76.65,0,268
2025-05-12 03:10:27,76.1,70.0,76.7,0,252
2025-05-12 03:25:30,75.92,69.0,76.45,0,258
2025-05-12 03:40:30,75.74,70.0,76.3,0,249
2025-05-12 03:55:31,75.56,70.0,76.11,0,238
2025-05-12 04:10:32,75.38,70.0,75.91,0,228
2025-05-12 04:25:33,75.56,70.0,76.11,0,219
2025-05-12 04:40:33,75.38,70.0,75.91,0,221
2025-05-12 04:55:34,75.38,70.0,75.91,0,216
2025-05-12 05:10:34,75.02,71.0,75.56,0,213
2025-05-12 05:25:34,75.02,71.0,75.56,0,211
2025-05-12 05:40:35,75.02,71.0,75.56,0,213
2025-05-12 05:55:36,74.84,71.0,75.36,0,210
2025-05-12 06:10:37,74.84,71.0,75.36,0,209
2025-05-12 06:25:37,74.66,71.0,75.16,0,209
2025-05-12 06:40:38,74.48,71.0,74.97,0,206
2025-05-12 06:55:38,74.48,71.0,74.97,0,210
2025-05-12 07:10:39,74.3,71.0,74.77,0,310
2025-05-12 07:25:39,74.3,71.0,74.77,0,280
2025-05-12 07:40:40,74.12,71.0,74.57,0,264
2025-05-12 07:55:40,73.94,71.0,74.37,0,246
2025-05-12 08:10:41,73.76,71.0,74.17,0,237
2025-05-12 08:25:42,73.76,71.0,74.17,0,226
2025-05-12 08:40:42,73.76,71.0,74.17,0,226
2025-05-12 08:55:43,73.76,71.0,74.17,0,224
2025-05-12 09:10:44,73.76,71.0,74.17,0,219
2025-05-12 09:25:45,73.94,71.0,74.37,0,214
2025-05-12 09:40:45,73.94,71.0,74.37,0,212
2025-05-12 09:55:46,74.12,71.0,74.57,0,214
2025-05-12 10:10:47,74.3,71.0,74.77,0,211
2025-05-12 10:25:49,73.94,71.0,74.37,0,208
2025-05-12 10:40:50,74.48,70.0,74.92,0,207
2025-05-12 10:55:51,74.48,70.0,74.92,0,220
2025-05-12 11:10:52,74.66,70.0,75.12,0,220
2025-05-12 11:25:53,74.84,70.0,75.31,0,223
2025-05-12 11:40:54,75.2,70.0,75.71,0,218
2025-05-12 11:55:54,75.38,70.0,75.91,26,228
