timestamp,temperature,humidity,heat_index,light,sound
2025-05-10 18:03:28,83.48,51.0,84.67,375,440
2025-05-10 18:18:29,84.2,51.0,85.61,441,378
2025-05-10 18:33:30,84.92,46.0,85.43,448,672
2025-05-10 18:48:31,85.46,48.0,86.59,445,552
2025-05-10 19:03:32,85.82,46.0,86.58,228,462
2025-05-10 19:18:33,86.18,42.0,86.09,0,396
2025-05-10 19:33:33,85.28,44.0,85.44,0,345
2025-05-10 19:48:34,84.56,44.0,84.59,0,323
2025-05-10 20:03:35,83.3,48.0,83.89,0,292
2025-05-10 20:18:35,82.4,53.0,83.71,0,272
2025-05-10 20:33:36,82.22,54.0,83.66,0,257
2025-05-10 20:48:36,81.5,54.0,82.8,0,240
2025-05-10 21:03:37,80.96,55.0,82.32,0,234
2025-05-10 21:18:37,80.24,58.0,81.87,0,229
2025-05-10 21:33:38,79.52,58.0,81.07,0,223
2025-05-10 21:48:38,79.34,56.0,80.72,0,216
2025-05-10 22:03:39,78.98,60.0,80.66,0,219
2025-05-10 22:18:40,78.62,60.0,80.28,0,218
2025-05-10 22:33:40,78.08,60.0,78.41,0,216
2025-05-10 23:01:34,77.9,59.0,78.16,0,687
2025-05-10 23:16:35,77.72,61.0,78.06,0,568
2025-05-10 23:31:36,77.18,61.0,77.47,0,477
2025-05-10 23:46:36,77.0,62.0,77.31,0,409
2025-05-11 00:01:37,77.36,63.0,77.76,0,376
2025-05-11 00:16:38,77.0,64.0,77.41,0,364
2025-05-11 00:31:39,76.64,64.0,77.01,0,348
2025-05-11 00:46:41,77.0,64.0,77.41,0,321
2025-05-11 01:01:42,76.46,65.0,76.86,0,293
2025-05-11 01:16:43,76.28,65.0,76.66,0,278
2025-05-11 01:31:44,76.1,65.0,76.46,0,426
2025-05-11 01:46:45,76.1,65.0,76.46,0,368
2025-05-11 02:01:45,75.74,66.0,76.12,0,329
2025-05-11 02:16:46,75.56,65.0,75.87,0,306
2025-05-11 02:31:46,75.2,68.0,75.62,0,279
2025-05-11 02:46:47,75.38,68.0,75.81,0,264
2025-05-11 03:01:47,75.02,69.0,75.46,0,253
2025-05-11 03:16:47,75.02,69.0,75.46,0,242
2025-05-11 03:31:48,75.02,70.0,75.51,0,238
2025-05-11 03:46:49,75.02,71.0,75.56,0,232
2025-05-11 04:01:50,74.84,70.0,75.31,0,228
2025-05-11 04:16:50,74.48,70.0,74.92,0,222
2025-05-11 04:31:51,74.3,70.0,74.72,0,221
2025-05-11 04:46:52,73.94,70.0,74.32,0,218
2025-05-11 05:01:53,73.76,70.0,74.13,0,222
2025-05-11 05:16:53,73.58,71.0,73.97,0,219
2025-05-11 05:31:54,73.58,71.0,73.97,0,217
2025-05-11 05:46:55,72.86,71.0,73.18,0,218
2025-05-11 06:01:56,73.22,72.0,73.63,0,217
2025-05-11 06:16:56,73.04,72.0,73.43,0,239
2025-05-11 06:31:58,72.86,72.0,73.23,0,232
2025-05-11 06:46:59,72.5,73.0,72.88,0,222
2025-05-11 07:02:00,72.32,73.0,72.68,0,221
2025-05-11 07:17:01,72.5,73.0,72.88,0,218
2025-05-11 07:32:02,72.5,73.0,72.88,0,223
2025-05-11 07:47:02,72.68,74.0,73.13,0,219
2025-05-11 08:02:03,72.86,74.0,73.32,0,225
2025-05-11 08:17:04,73.04,75.0,73.57,0,219
2025-05-11 08:32:05,73.22,73.0,73.67,0,223
2025-05-11 08:47:06,73.04,76.0,73.62,0,217
2025-05-11 09:02:07,72.86,77.0,73.47,0,221
2025-05-11 09:17:08,72.86,78.0,73.51,0,217
2025-05-11 09:32:09,72.68,79.0,73.36,0,216
2025-05-11 09:47:11,73.04,78.0,73.71,0,217
2025-05-11 10:02:12,73.4,78.0,74.11,0,219
2025-05-11 10:17:12,73.76,77.0,74.46,0,219
2025-05-11 10:32:13,74.12,76.0,74.8,0,214
2025-05-11 10:47:14,74.48,75.0,75.15,0,214
2025-05-11 11:02:15,75.02,73.0,75.65,0,217
2025-05-11 11:17:16,75.38,72.0,76.0,0,215
2025-05-11 11:32:16,75.56,70.0,76.11,0,216
2025-05-11 11:47:17,75.92,69.0,76.45,0,217
2025-05-11 12:02:17,75.92,70.0,76.5,0,212
2025-05-11 12:17:17,75.56,71.0,76.15,0,215
2025-05-11 12:32:18,75.74,71.0,76.35,0,216
2025-05-11 12:47:19,75.74,72.0,76.4,0,215
2025-05-11 13:02:20,75.92,72.0,76.6,0,232
2025-05-11 13:17:20,76.1,71.0,76.75,2,326
2025-05-11 13:32:20,77.36,69.0,78.04,99,399
2025-05-11 13:47:21,77.54,68.0,78.19,89,367
2025-05-11 14:02:22,77.9,67.0,78.54,65,462
2025-05-11 14:17:22,78.26,67.0,78.94,50,397
2025-05-11 14:32:22,77.0,68.0,77.6,80,385
2025-05-11 14:47:22,77.72,67.0,78.34,102,347
2025-05-11 15:02:24,78.08,66.0,78.69,111,492
2025-05-11 15:17:24,78.26,65.0,78.84,117,421
2025-05-11 15:32:25,78.8,66.0,80.87,107,368
2025-05-11 15:47:26,79.88,59.0,81.57,124,401
2025-05-11 16:02:27,80.42,60.0,82.32,118,371
2025-05-11 16:17:27,81.14,60.0,83.24,101,523
