timestamp,temperature,humidity,heat_index,light,sound
2025-05-22 22:48:35,70.16,77.0,70.5,0,979
2025-05-22 23:03:37,69.44,75.0,69.61,0,792
2025-05-22 23:18:37,70.34,77.0,70.69,0,641
2025-05-22 23:33:37,71.06,75.0,71.39,0,548
2025-05-22 23:48:38,71.42,75.0,71.79,0,499
2025-05-23 00:03:38,71.78,76.0,72.23,0,457
2025-05-23 00:18:38,71.6,76.0,72.03,0,457
2025-05-23 00:33:38,71.96,76.0,72.43,0,449
2025-05-23 00:48:39,72.14,76.0,72.63,0,479
2025-05-23 01:03:39,72.14,77.0,72.67,0,498
2025-05-23 01:18:39,72.32,77.0,72.87,0,457
2025-05-23 01:33:39,72.32,77.0,72.87,0,453
2025-05-23 01:48:39,72.32,77.0,72.87,0,454
2025-05-23 02:03:40,72.5,77.0,73.07,0,475
2025-05-23 02:18:40,72.5,77.0,73.07,0,466
2025-05-23 02:33:40,72.68,77.0,73.27,0,464
2025-05-23 02:48:41,72.5,77.0,73.07,0,468
2025-05-23 03:03:42,72.32,78.0,72.92,0,457
2025-05-23 03:18:42,72.5,77.0,73.07,0,469
2025-05-23 03:33:43,72.5,78.0,73.12,0,458
2025-05-23 03:48:43,72.32,78.0,72.92,0,454
2025-05-23 04:03:44,72.32,77.0,72.87,0,491
2025-05-23 04:18:45,72.68,77.0,73.27,0,478
2025-05-23 04:33:45,72.32,78.0,72.92,0,445
2025-05-23 04:48:46,72.32,78.0,72.92,0,461
2025-05-23 05:03:48,72.14,78.0,72.72,0,484
2025-05-23 05:18:48,72.32,78.0,72.92,0,501
2025-05-23 05:33:49,72.14,78.0,72.72,0,482
2025-05-23 05:48:50,72.32,78.0,72.92,0,479
2025-05-23 06:03:51,72.32,78.0,72.92,0,475
2025-05-23 06:18:52,72.32,78.0,72.92,0,476
2025-05-23 06:33:53,71.96,78.0,72.52,0,449
2025-05-23 06:48:53,72.32,78.0,72.92,0,424
2025-05-23 07:03:54,71.96,79.0,72.57,0,377
2025-05-23 07:18:54,71.78,79.0,72.37,0,398
2025-05-23 07:33:55,71.78,79.0,72.37,0,398
2025-05-23 07:48:55,71.6,79.0,72.17,0,387
2025-05-23 08:03:56,71.96,79.0,72.57,0,372
2025-05-23 08:18:56,71.78,79.0,72.37,0,404
2025-05-23 08:33:57,71.78,79.0,72.37,0,406
2025-05-23 08:48:57,71.78,79.0,72.37,0,371
2025-05-23 09:03:58,71.78,79.0,72.37,0,392
2025-05-23 09:18:58,71.78,79.0,72.37,0,383
2025-05-23 09:33:59,72.14,79.0,72.77,0,363
2025-05-23 09:48:59,72.32,79.0,72.96,0,381
2025-05-23 10:04:00,72.14,78.0,72.72,18,352
2025-05-23 10:19:01,71.42,73.0,71.69,57,331
2025-05-23 10:34:01,71.42,73.0,71.69,0,412
2025-05-23 10:49:02,71.78,73.0,72.09,0,358
2025-05-23 11:04:02,71.96,73.0,72.29,0,385
