timestamp,sleep_event
2025-05-23 00:18:45,SOUND
2025-05-23 00:18:54,SOUND
2025-05-23 00:19:05,SOUND
2025-05-23 00:19:33,SOUND
2025-05-23 00:19:37,SOUND
2025-05-23 00:19:46,SOUND
2025-05-23 00:20:03,SOUND
2025-05-23 00:20:09,SOUND
2025-05-23 00:20:13,SOUND
2025-05-23 00:20:45,SOUND
2025-05-23 00:20:53,SOUND
2025-05-23 00:21:00,SOUND
2025-05-23 00:21:08,SOUND
2025-05-23 00:21:16,SOUND
2025-05-23 00:22:01,SOUND
2025-05-23 00:22:19,SOUND
2025-05-23 00:23:17,SOUND
2025-05-23 00:23:29,SOUND
2025-05-23 00:23:58,SOUND
2025-05-23 00:24:10,SOUND
2025-05-23 00:24:13,SOUND
2025-05-23 00:24:58,SOUND
2025-05-23 00:25:12,SOUND
2025-05-23 00:25:16,SOUND
2025-05-23 00:25:20,SOUND
2025-05-23 00:26:02,SOUND
2025-05-23 00:26:20,SOUND
2025-05-23 00:26:29,SOUND
2025-05-23 00:27:12,SOUND
2025-05-23 00:27:16,SOUND
2025-05-23 00:27:25,SOUND
2025-05-23 00:27:30,SOUND
2025-05-23 00:27:47,SOUND
2025-05-23 00:28:23,SOUND
2025-05-23 00:28:33,SOUND
2025-05-23 00:28:44,SOUND
2025-05-23 00:29:00,SOUND
2025-05-23 00:29:20,SOUND
2025-05-23 00:29:25,SOUND
2025-05-23 00:29:28,SOUND
2025-05-23 00:29:32,SOUND
2025-05-23 00:29:38,SOUND
2025-05-23 00:29:47,SOUND
2025-05-23 00:30:11,SOUND
2025-05-23 00:30:20,SOUND
2025-05-23 00:30:29,SOUND
2025-05-23 00:30:44,SOUND
2025-05-23 00:30:49,SOUND
2025-05-23 00:30:59,SOUND
2025-05-23 00:31:10,SOUND
2025-05-23 00:31:18,SOUND
2025-05-23 00:31:29,SOUND
2025-05-23 00:31:37,SOUND
2025-05-23 00:31:41,SOUND
2025-05-23 00:31:53,SOUND
2025-05-23 00:32:29,SOUND
2025-05-23 00:32:35,SOUND
2025-05-23 00:32:44,SOUND
2025-05-23 00:32:53,SOUND
2025-05-23 00:33:09,SOUND
2025-05-23 00:33:14,SOUND
2025-05-23 00:33:41,SOUND
2025-05-23 00:33:59,SOUND
2025-05-23 00:34:43,SOUND
2025-05-23 00:34:56,SOUND
2025-05-23 00:35:08,SOUND
2025-05-23 00:35:16,SOUND
2025-05-23 00:35:26,SOUND
2025-05-23 00:35:33,SOUND
2025-05-23 00:36:28,SOUND
2025-05-23 00:37:03,SOUND
2025-05-23 00:37:26,SOUND
2025-05-23 00:37:34,SOUND
2025-05-23 00:37:38,SOUND
2025-05-23 00:37:59,SOUND
2025-05-23 00:38:06,SOUND
2025-05-23 00:38:35,SOUND
2025-05-23 00:38:45,SOUND
2025-05-23 00:39:09,SOUND
2025-05-23 00:39:16,SOUND
2025-05-23 00:39:35,SOUND
2025-05-23 00:40:07,SOUND
2025-05-23 00:40:10,SOUND
2025-05-23 00:40:37,SOUND
2025-05-23 00:40:50,SOUND
2025-05-23 00:40:59,SOUND
2025-05-23 00:41:27,SOUND
2025-05-23 00:41:40,SOUND
2025-05-23 00:41:53,SOUND
2025-05-23 00:42:11,SOUND
2025-05-23 00:42:31,SOUND
2025-05-23 00:42:50,SOUND
2025-05-23 00:43:00,SOUND
2025-05-23 00:43:04,SOUND
2025-05-23 00:43:14,SOUND
2025-05-23 00:43:41,SOUND
2025-05-23 00:43:56,SOUND
2025-05-23 00:44:06,SOUND
2025-05-23 00:44:16,SOUND
2025-05-23 00:44:28,SOUND
2025-05-23 00:44:54,SOUND
2025-05-23 00:44:58,SOUND
2025-05-23 00:45:14,SOUND
2025-05-23 00:45:22,SOUND
2025-05-23 00:45:26,SOUND
2025-05-23 00:45:48,SOUND
2025-05-23 00:46:07,SOUND
2025-05-23 00:46:15,SOUND
2025-05-23 00:46:50,SOUND
2025-05-23 00:46:58,SOUND
2025-05-23 00:47:08,SOUND
2025-05-23 00:47:16,SOUND
2025-05-23 00:47:22,SOUND
2025-05-23 00:47:28,SOUND
2025-05-23 00:47:41,SOUND
2025-05-23 00:48:00,SOUND
2025-05-23 00:48:13,SOUND
2025-05-23 00:48:24,SOUND
2025-05-23 00:48:59,SOUND
2025-05-23 00:49:06,SOUND
2025-05-23 00:49:12,SOUND
2025-05-23 00:49:17,SOUND
2025-05-23 00:49:22,SOUND
2025-05-23 00:49:26,SOUND
2025-05-23 00:49:32,SOUND
2025-05-23 00:49:49,SOUND
2025-05-23 00:50:09,SOUND
2025-05-23 00:50:25,SOUND
2025-05-23 00:50:32,SOUND
2025-05-23 00:50:53,SOUND
2025-05-23 00:51:06,SOUND
2025-05-23 00:51:16,SOUND
2025-05-23 00:51:52,SOUND
2025-05-23 00:51:58,SOUND
2025-05-23 00:52:14,SOUND
2025-05-23 00:52:36,SOUND
2025-05-23 00:52:42,SOUND
2025-05-23 00:52:50,SOUND
2025-05-23 00:53:44,SOUND
2025-05-23 00:53:58,SOUND
2025-05-23 00:54:07,SOUND
2025-05-23 00:54:16,SOUND
2025-05-23 00:54:26,SOUND
2025-05-23 00:54:50,SOUND
2025-05-23 00:55:10,SOUND
2025-05-23 00:55:40,SOUND
2025-05-23 00:55:46,SOUND
2025-05-23 00:55:50,SOUND
2025-05-23 00:56:00,SOUND
2025-05-23 00:56:06,SOUND
2025-05-23 00:56:11,SOUND
2025-05-23 00:56:27,SOUND
2025-05-23 00:56:39,SOUND
2025-05-23 00:56:49,SOUND
2025-05-23 00:57:12,SOUND
2025-05-23 00:57:39,SOUND
2025-05-23 00:58:10,SOUND
2025-05-23 00:58:21,SOUND
2025-05-23 00:58:33,SOUND
2025-05-23 00:59:18,SOUND
2025-05-23 00:59:42,SOUND
2025-05-23 00:59:50,SOUND
2025-05-23 01:00:01,SOUND
2025-05-23 01:00:04,SOUND
2025-05-23 01:00:24,SOUND
2025-05-23 01:00:30,SOUND
2025-05-23 01:00:39,SOUND
2025-05-23 01:00:44,SOUND
2025-05-23 01:01:08,SOUND
2025-05-23 01:01:18,SOUND
2025-05-23 01:01:30,SOUND
2025-05-23 01:01:48,SOUND
2025-05-23 01:01:52,SOUND
2025-05-23 01:02:01,SOUND
2025-05-23 01:02:06,SOUND
2025-05-23 01:02:34,SOUND
2025-05-23 01:02:40,SOUND
2025-05-23 01:02:45,SOUND
2025-05-23 01:02:57,SOUND
2025-05-23 01:03:06,SOUND
2025-05-23 01:03:25,SOUND
2025-05-23 01:03:29,SOUND
2025-05-23 01:03:34,SOUND
2025-05-23 01:03:39,SOUND
2025-05-23 01:03:52,SOUND
2025-05-23 01:04:01,SOUND
2025-05-23 01:04:05,SOUND
2025-05-23 01:04:11,SOUND
2025-05-23 01:04:22,SOUND
2025-05-23 01:04:26,SOUND
2025-05-23 01:04:34,SOUND
2025-05-23 01:04:39,SOUND
2025-05-23 01:04:45,SOUND
2025-05-23 01:05:33,SOUND
2025-05-23 01:05:49,SOUND
2025-05-23 01:06:05,SOUND
2025-05-23 01:06:16,SOUND
2025-05-23 01:06:35,SOUND
2025-05-23 01:06:43,SOUND
2025-05-23 01:06:48,SOUND
2025-05-23 01:07:18,SOUND
2025-05-23 01:07:28,SOUND
2025-05-23 01:07:36,SOUND
2025-05-23 01:07:49,SOUND
2025-05-23 01:07:53,SOUND
2025-05-23 01:08:01,SOUND
2025-05-23 01:08:12,SOUND
2025-05-23 01:08:24,SOUND
2025-05-23 01:08:36,SOUND
2025-05-23 01:08:48,SOUND
2025-05-23 01:08:54,SOUND
2025-05-23 01:08:59,SOUND
2025-05-23 01:09:03,SOUND
2025-05-23 01:09:07,SOUND
2025-05-23 01:09:19,SOUND
2025-05-23 01:09:26,SOUND
2025-05-23 01:09:40,SOUND
2025-05-23 01:09:58,SOUND
2025-05-23 01:10:08,SOUND
2025-05-23 01:10:11,SOUND
2025-05-23 01:10:18,SOUND
2025-05-23 01:10:42,SOUND
2025-05-23 01:10:45,SOUND
2025-05-23 01:11:02,SOUND
2025-05-23 01:11:11,SOUND
2025-05-23 01:11:15,SOUND
2025-05-23 01:11:20,SOUND
2025-05-23 01:11:26,SOUND
2025-05-23 01:11:33,SOUND
2025-05-23 01:11:51,SOUND
2025-05-23 01:12:13,SOUND
2025-05-23 01:12:17,SOUND
2025-05-23 01:12:26,SOUND
2025-05-23 01:12:39,SOUND
2025-05-23 01:12:43,SOUND
2025-05-23 01:12:49,SOUND
2025-05-23 01:12:56,SOUND
2025-05-23 01:13:44,SOUND
2025-05-23 01:13:56,SOUND
2025-05-23 01:14:01,SOUND
2025-05-23 01:14:06,SOUND
2025-05-23 01:14:15,SOUND
2025-05-23 01:14:43,SOUND
2025-05-23 01:15:08,SOUND
2025-05-23 01:15:19,SOUND
2025-05-23 01:15:32,SOUND
2025-05-23 01:15:37,SOUND
2025-05-23 01:16:34,SOUND
2025-05-23 01:16:54,SOUND
2025-05-23 01:17:28,SOUND
2025-05-23 01:17:45,SOUND
2025-05-23 01:17:57,SOUND
2025-05-23 01:18:16,SOUND
2025-05-23 01:18:20,SOUND
2025-05-23 01:18:40,SOUND
2025-05-23 01:19:08,SOUND
2025-05-23 01:19:24,SOUND
2025-05-23 01:19:28,SOUND
2025-05-23 01:20:00,SOUND
2025-05-23 01:20:14,SOUND
2025-05-23 01:20:19,SOUND
2025-05-23 01:20:30,SOUND
2025-05-23 01:20:57,SOUND
2025-05-23 01:21:03,SOUND
2025-05-23 01:21:16,SOUND
2025-05-23 01:21:43,SOUND
2025-05-23 01:22:42,SOUND
2025-05-23 01:23:23,SOUND
2025-05-23 01:23:27,SOUND
2025-05-23 01:23:32,SOUND
2025-05-23 01:23:46,SOUND
2025-05-23 01:24:04,SOUND
2025-05-23 01:24:32,SOUND
2025-05-23 01:24:38,SOUND
2025-05-23 01:24:49,SOUND
2025-05-23 01:24:53,SOUND
2025-05-23 01:24:59,SOUND
2025-05-23 01:25:14,SOUND
2025-05-23 01:25:30,SOUND
2025-05-23 01:25:45,SOUND
2025-05-23 01:26:12,SOUND
2025-05-23 01:26:20,SOUND
2025-05-23 01:26:37,SOUND
2025-05-23 01:26:43,SOUND
2025-05-23 01:26:53,SOUND
2025-05-23 01:27:03,SOUND
2025-05-23 01:27:12,SOUND
2025-05-23 01:27:19,SOUND
2025-05-23 01:27:36,SOUND
2025-05-23 01:27:49,SOUND
2025-05-23 01:28:10,SOUND
2025-05-23 01:28:28,SOUND
2025-05-23 01:28:34,SOUND
2025-05-23 01:28:44,SOUND
2025-05-23 01:29:01,SOUND
2025-05-23 01:29:08,SOUND
2025-05-23 01:29:20,SOUND
2025-05-23 01:29:27,SOUND
2025-05-23 01:29:39,SOUND
2025-05-23 01:29:52,SOUND
2025-05-23 01:29:56,SOUND
2025-05-23 01:30:07,SOUND
2025-05-23 01:30:17,SOUND
2025-05-23 01:30:27,SOUND
2025-05-23 01:30:43,SOUND
2025-05-23 01:30:58,SOUND
2025-05-23 01:31:04,SOUND
2025-05-23 01:31:11,SOUND
2025-05-23 01:31:19,SOUND
2025-05-23 01:31:40,SOUND
2025-05-23 01:31:44,SOUND
2025-05-23 01:32:21,SOUND
2025-05-23 01:32:34,SOUND
2025-05-23 01:33:21,SOUND
2025-05-23 01:33:57,SOUND
2025-05-23 01:34:35,SOUND
2025-05-23 01:35:12,SOUND
2025-05-23 01:35:24,SOUND
2025-05-23 01:35:46,SOUND
2025-05-23 01:35:52,SOUND
2025-05-23 01:36:01,SOUND
2025-05-23 01:36:04,SOUND
2025-05-23 01:36:14,SOUND
2025-05-23 01:36:19,SOUND
2025-05-23 01:36:32,SOUND
2025-05-23 01:36:42,SOUND
2025-05-23 01:36:52,SOUND
2025-05-23 01:37:17,SOUND
2025-05-23 01:37:49,SOUND
2025-05-23 01:37:58,SOUND
2025-05-23 01:38:11,SOUND
2025-05-23 01:38:15,SOUND
2025-05-23 01:38:58,SOUND
2025-05-23 01:39:06,SOUND
2025-05-23 01:39:18,SOUND
2025-05-23 01:39:25,SOUND
2025-05-23 01:39:31,SOUND
2025-05-23 01:39:38,SOUND
2025-05-23 01:39:55,SOUND
2025-05-23 01:40:21,SOUND
2025-05-23 01:40:28,SOUND
2025-05-23 01:40:46,SOUND
2025-05-23 01:40:51,SOUND
2025-05-23 01:41:02,SOUND
2025-05-23 01:41:15,SOUND
2025-05-23 01:41:22,SOUND
2025-05-23 01:41:26,SOUND
2025-05-23 01:41:47,SOUND
2025-05-23 01:41:56,SOUND
2025-05-23 01:42:04,SOUND
2025-05-23 01:42:10,SOUND
2025-05-23 01:42:27,SOUND
2025-05-23 01:43:10,SOUND
2025-05-23 01:43:15,SOUND
2025-05-23 01:43:42,SOUND
2025-05-23 01:44:10,SOUND
2025-05-23 01:44:21,SOUND
2025-05-23 01:44:26,SOUND
2025-05-23 01:44:45,SOUND
2025-05-23 01:45:03,SOUND
2025-05-23 01:45:07,SOUND
2025-05-23 01:45:16,SOUND
2025-05-23 01:45:27,SOUND
2025-05-23 01:45:32,SOUND
2025-05-23 01:45:54,SOUND
2025-05-23 01:46:22,SOUND
2025-05-23 01:46:37,SOUND
2025-05-23 01:46:41,SOUND
2025-05-23 01:46:47,SOUND
2025-05-23 01:47:12,SOUND
2025-05-23 01:47:41,SOUND
2025-05-23 01:47:46,SOUND
2025-05-23 01:47:51,SOUND
2025-05-23 01:48:03,SOUND
2025-05-23 01:48:24,SOUND
2025-05-23 01:48:41,SOUND
2025-05-23 01:48:49,SOUND
2025-05-23 01:48:54,SOUND
2025-05-23 01:49:01,SOUND
2025-05-23 01:49:06,SOUND
2025-05-23 01:49:15,SOUND
2025-05-23 01:49:23,SOUND
2025-05-23 01:49:29,SOUND
2025-05-23 01:49:44,SOUND
2025-05-23 01:49:49,SOUND
2025-05-23 01:50:04,SOUND
2025-05-23 01:50:13,SOUND
2025-05-23 01:50:37,SOUND
2025-05-23 01:51:06,SOUND
2025-05-23 01:51:21,SOUND
2025-05-23 01:51:28,SOUND
2025-05-23 01:51:41,SOUND
2025-05-23 01:51:55,SOUND
2025-05-23 01:52:33,SOUND
2025-05-23 01:52:37,SOUND
2025-05-23 01:52:57,SOUND
2025-05-23 01:53:05,SOUND
2025-05-23 01:53:12,SOUND
2025-05-23 01:53:17,SOUND
2025-05-23 01:53:39,SOUND
2025-05-23 01:53:49,SOUND
2025-05-23 01:53:54,SOUND
2025-05-23 01:54:20,SOUND
2025-05-23 01:54:38,SOUND
2025-05-23 01:55:00,SOUND
2025-05-23 01:55:12,SOUND
2025-05-23 01:55:16,SOUND
2025-05-23 01:55:41,SOUND
2025-05-23 01:56:01,SOUND
2025-05-23 01:56:06,SOUND
2025-05-23 01:56:10,SOUND
2025-05-23 01:56:23,SOUND
2025-05-23 01:56:55,SOUND
2025-05-23 01:57:03,SOUND
2025-05-23 01:57:28,SOUND
2025-05-23 01:57:55,SOUND
2025-05-23 01:58:02,SOUND
2025-05-23 01:58:12,SOUND
2025-05-23 01:58:16,SOUND
2025-05-23 01:58:22,SOUND
2025-05-23 01:58:39,SOUND
2025-05-23 01:58:44,SOUND
2025-05-23 01:58:54,SOUND
2025-05-23 01:59:02,SOUND
2025-05-23 01:59:19,SOUND
2025-05-23 01:59:27,SOUND
2025-05-23 01:59:31,SOUND
2025-05-23 01:59:37,SOUND
2025-05-23 02:00:07,SOUND
2025-05-23 02:00:12,SOUND
2025-05-23 02:00:19,SOUND
2025-05-23 02:00:32,SOUND
2025-05-23 02:00:50,SOUND
2025-05-23 02:00:58,SOUND
2025-05-23 02:01:03,SOUND
2025-05-23 02:01:16,SOUND
2025-05-23 02:01:20,SOUND
2025-05-23 02:01:25,SOUND
2025-05-23 02:01:34,SOUND
2025-05-23 02:01:51,SOUND
2025-05-23 02:02:02,SOUND
2025-05-23 02:02:15,SOUND
2025-05-23 02:02:20,SOUND
2025-05-23 02:02:31,SOUND
2025-05-23 02:03:32,SOUND
2025-05-23 02:03:38,SOUND
2025-05-23 02:03:45,SOUND
2025-05-23 02:04:05,SOUND
2025-05-23 02:05:09,SOUND
2025-05-23 02:05:27,SOUND
2025-05-23 02:05:31,SOUND
2025-05-23 02:05:48,SOUND
2025-05-23 02:06:05,SOUND
2025-05-23 02:06:09,SOUND
2025-05-23 02:06:14,SOUND
2025-05-23 02:06:20,SOUND
2025-05-23 02:06:32,SOUND
2025-05-23 02:06:36,SOUND
2025-05-23 02:06:47,SOUND
2025-05-23 02:07:08,SOUND
2025-05-23 02:07:12,SOUND
2025-05-23 02:07:16,SOUND
2025-05-23 02:07:27,SOUND
2025-05-23 02:07:37,SOUND
2025-05-23 02:07:53,SOUND
2025-05-23 02:08:03,SOUND
2025-05-23 02:08:13,SOUND
2025-05-23 02:08:35,SOUND
2025-05-23 02:08:41,SOUND
2025-05-23 02:09:21,SOUND
2025-05-23 02:09:25,SOUND
2025-05-23 02:09:29,SOUND
2025-05-23 02:10:08,SOUND
2025-05-23 02:10:17,SOUND
2025-05-23 02:10:30,SOUND
2025-05-23 02:10:35,SOUND
2025-05-23 02:10:39,SOUND
2025-05-23 02:10:50,SOUND
2025-05-23 02:10:54,SOUND
2025-05-23 02:11:01,SOUND
2025-05-23 02:11:13,SOUND
2025-05-23 02:11:55,SOUND
2025-05-23 02:11:59,SOUND
2025-05-23 02:12:19,SOUND
2025-05-23 02:12:28,SOUND
2025-05-23 02:12:38,SOUND
2025-05-23 02:13:20,SOUND
2025-05-23 02:13:34,SOUND
2025-05-23 02:13:39,SOUND
2025-05-23 02:13:49,SOUND
2025-05-23 02:14:28,SOUND
2025-05-23 02:14:46,SOUND
2025-05-23 02:14:54,SOUND
2025-05-23 02:15:12,SOUND
2025-05-23 02:15:16,SOUND
2025-05-23 02:15:20,SOUND
2025-05-23 02:15:37,SOUND
2025-05-23 02:15:50,SOUND
2025-05-23 02:15:55,SOUND
