timestamp,temperature,humidity,heat_index,light,sound
2025-05-06 21:38:03,66.2,76.0,66.09,37,845
2025-05-06 21:53:04,66.02,77.0,65.94,16,705
2025-05-06 22:08:10,66.02,77.0,65.94,0,630
2025-05-06 22:23:10,66.2,79.0,66.23,0,719
2025-05-06 22:38:11,68.54,72.0,68.48,0,661
2025-05-06 22:53:12,68.36,72.0,68.28,0,561
2025-05-06 23:08:13,66.38,77.0,66.34,0,473
2025-05-06 23:23:14,66.02,79.0,66.03,0,422
2025-05-06 23:38:14,65.66,80.0,65.69,0,406
2025-05-06 23:53:15,66.2,80.0,66.28,0,361
2025-05-07 00:08:16,66.2,80.0,66.28,0,320
2025-05-07 00:23:16,66.2,80.0,66.28,0,322
2025-05-07 00:38:17,66.38,81.0,66.52,0,296
2025-05-07 00:53:18,66.38,81.0,66.52,0,276
2025-05-07 01:08:19,66.38,81.0,66.52,0,257
2025-05-07 01:23:20,66.56,81.0,66.72,0,247
2025-05-07 01:38:21,66.38,82.0,66.57,0,241
2025-05-07 01:53:21,66.38,82.0,66.57,0,238
2025-05-07 02:08:22,66.56,82.0,66.77,0,290
2025-05-07 02:23:23,66.74,82.0,66.97,0,274
2025-05-07 02:38:24,66.74,82.0,66.97,0,258
2025-05-07 02:53:24,66.74,82.0,66.97,0,245
2025-05-07 03:08:25,66.74,82.0,66.97,0,236
2025-05-07 03:23:25,66.56,82.0,66.77,0,230
2025-05-07 03:38:26,66.74,82.0,66.97,0,231
2025-05-07 03:53:27,66.74,82.0,66.97,0,226
2025-05-07 04:08:28,66.92,82.0,67.17,0,218
2025-05-07 04:23:29,66.74,82.0,66.97,0,217
2025-05-07 04:38:29,66.74,82.0,66.97,0,214
2025-05-07 04:53:30,66.74,82.0,66.97,0,218
2025-05-07 05:08:30,66.74,81.0,66.92,0,219
2025-05-07 05:23:30,66.92,81.0,67.12,0,294
2025-05-07 05:38:30,66.92,81.0,67.12,0,273
2025-05-07 05:53:31,67.46,82.0,67.76,0,255
2025-05-07 06:08:31,66.92,82.0,67.17,0,245
2025-05-07 06:23:32,67.1,82.0,67.36,0,236
2025-05-07 06:38:33,66.92,82.0,67.17,0,231
2025-05-07 06:53:33,67.1,82.0,67.36,0,228
2025-05-07 07:08:34,67.28,82.0,67.56,0,224
2025-05-07 07:23:34,67.1,82.0,67.36,0,221
2025-05-07 07:38:35,67.28,82.0,67.56,0,217
2025-05-07 07:53:36,66.92,82.0,67.17,0,215
2025-05-07 08:08:37,67.28,82.0,67.56,0,219
2025-05-07 08:23:38,67.46,82.0,67.76,0,218
