timestamp,temperature,humidity,heat_index,light,sound
2025-05-23 21:49:20,70.88,71.0,71.0,0,427
2025-05-23 22:04:20,70.88,71.0,71.0,0,540
2025-05-23 22:19:21,70.7,71.0,70.81,0,450
2025-05-23 22:34:22,70.7,71.0,70.81,0,390
2025-05-23 22:49:23,70.7,71.0,70.81,0,346
2025-05-23 23:04:23,70.7,72.0,70.85,0,313
2025-05-23 23:19:25,70.52,71.0,70.61,0,285
2025-05-23 23:34:26,70.52,71.0,70.61,0,270
2025-05-23 23:49:27,70.16,71.0,70.21,0,257
2025-05-24 00:04:27,69.8,72.0,69.86,0,245
2025-05-24 00:19:28,69.8,72.0,69.86,0,236
2025-05-24 00:34:28,69.62,71.0,69.62,0,231
2025-05-24 00:49:29,69.8,72.0,69.86,0,226
2025-05-24 01:04:29,69.62,71.0,69.62,0,224
2025-05-24 01:19:30,69.44,71.0,69.42,0,221
2025-05-24 01:34:30,69.26,72.0,69.27,0,220
2025-05-24 01:49:32,69.26,72.0,69.27,0,220
2025-05-24 02:04:32,69.26,72.0,69.27,0,220
2025-05-24 02:19:33,69.26,72.0,69.27,0,217
2025-05-24 02:34:33,69.08,72.0,69.07,0,215
2025-05-24 02:49:35,69.26,72.0,69.27,0,233
2025-05-24 03:04:36,68.9,72.0,68.87,0,228
2025-05-24 03:19:36,68.9,73.0,68.92,0,223
2025-05-24 03:34:37,68.72,72.0,68.68,0,221
2025-05-24 03:49:38,68.72,72.0,68.68,0,220
2025-05-24 04:04:39,68.36,74.0,68.37,0,218
2025-05-24 04:19:39,67.82,76.0,67.87,0,216
2025-05-24 04:34:40,68.0,75.0,68.03,0,218
2025-05-24 04:49:40,68.0,75.0,68.03,0,217
2025-05-24 05:04:41,68.0,75.0,68.03,0,217
2025-05-24 05:19:42,67.64,76.0,67.68,0,215
2025-05-24 05:34:42,67.64,76.0,67.68,0,214
2025-05-24 05:49:43,67.46,76.0,67.48,0,216
2025-05-24 06:04:44,67.46,76.0,67.48,0,219
2025-05-24 06:19:45,67.46,76.0,67.48,0,214
2025-05-24 06:34:47,67.64,76.0,67.68,0,216
2025-05-24 06:49:48,67.64,76.0,67.68,0,215
2025-05-24 07:04:49,67.82,76.0,67.87,0,216
2025-05-24 07:19:51,67.64,76.0,67.68,42,216
2025-05-24 07:34:51,67.64,76.0,67.68,52,213
2025-05-24 07:49:53,68.0,75.0,68.03,53,212
2025-05-24 08:04:54,67.82,75.0,67.83,50,215
2025-05-24 08:19:55,68.0,74.0,67.98,78,214
2025-05-24 08:34:55,68.18,74.0,68.18,90,215
2025-05-24 08:49:55,68.36,74.0,68.37,106,217
2025-05-24 09:04:56,68.54,73.0,68.53,109,214
2025-05-24 09:19:56,68.72,73.0,68.72,87,215
2025-05-24 09:34:57,68.54,74.0,68.57,111,218
2025-05-24 09:49:57,68.9,72.0,68.87,144,222
2025-05-24 10:04:58,69.08,72.0,69.07,137,220
2025-05-24 10:19:59,69.26,72.0,69.27,130,217
2025-05-24 10:34:59,69.62,70.0,69.57,137,219
2025-05-24 10:50:00,69.62,71.0,69.62,157,309
2025-05-24 11:05:01,70.16,72.0,70.26,91,326
2025-05-24 11:20:02,70.88,71.0,71.0,81,301
2025-05-24 11:35:03,70.7,71.0,70.81,106,278
2025-05-24 11:50:03,70.88,71.0,71.0,79,382
2025-05-24 12:05:04,71.6,73.0,71.89,96,361
2025-05-24 12:20:05,71.78,71.0,71.99,84,348
2025-05-24 12:35:05,71.6,71.0,71.8,101,392
2025-05-24 12:50:06,72.14,71.0,72.39,123,415
2025-05-24 13:05:06,71.96,68.0,72.05,128,386
2025-05-24 13:20:07,72.5,69.0,72.69,74,340
2025-05-24 13:35:07,72.86,67.0,73.0,98,389
2025-05-24 13:50:09,73.22,66.0,73.34,121,389
2025-05-24 14:05:09,73.22,65.0,73.3,103,416
2025-05-24 14:20:10,73.58,67.0,73.79,112,391
2025-05-24 14:35:11,73.4,64.0,73.45,54,550
2025-05-24 14:50:12,73.76,63.0,73.8,147,502
2025-05-24 15:05:13,74.12,63.0,74.19,156,426
2025-05-24 15:20:14,74.12,63.0,74.19,172,379
2025-05-24 15:35:15,74.66,61.0,74.69,203,335
2025-05-24 15:50:16,74.48,60.0,74.45,232,342
